,Confirmation,Annee,SemaineDebut,NomOpe,DateDebutConso,DateFinConso,Enseigne,DirectionRegionale,ZoneCVR,SecteurCM,NomMagasin,Superficie,CodeMagasin,CAMagasin,IndiceMagPromophile,CodeSAPProduit,EANProduit,NomProduit,UmbrellaBrand,NBPotsParUC,FlagInno,DureeEnJoursDepuisLancement,TotalVentesMarqueUC,IndiceMarquePromophile,VentesTotalesProductBrandEnUC,Mecanique,EncodageMecaniquePromo,BaselineOSA,PreviUCRetouche,CodeLot,TauxDeDegradation,NBJours,NBCodesJoues,MaxVentesEANPasseeEnUC,VentesUC
548,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR NORD EST,DFR CVR 21,TERRITOIRE  2120,CARREFOUR DOUAI/FLERS,6500.0,C_34920,494606.67999999993,0.2856442244325584,131384,3033491313844,ACTIVIA FIGUE 125X4 OD,ACTIVIA,4,0,694,10117530,0.20955786639624494,5920178,Lot virtuel 3 pour 2,10,,1569281.242219406,1,33.0,12,17,81.0,
549,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR SUD EST,DFR CVR 32,TERRITOIRE  3230,CARREFOUR FRANCHEVILLE,6500.0,C_34892,675307.6800000007,0.22943724231480875,131384,3033491313844,ACTIVIA FIGUE 125X4 OD,ACTIVIA,4,0,694,10117530,0.20955786639624494,5920178,Lot virtuel 3 pour 2,10,,1569281.242219406,1,33.0,12,17,100.0,
550,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR SUD EST,DFR CVR 34,TERRITOIRE  3420,CARREFOUR MONACO,2500.0,C_34810,724582.6699999995,0.1311578295389456,131384,3033491313844,ACTIVIA FIGUE 125X4 OD,ACTIVIA,4,0,694,10117530,0.20955786639624494,5920178,Lot virtuel 3 pour 2,10,,1569281.242219406,1,33.0,12,17,113.0,
551,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR NORD EST,DFR CVR 23,TERRITOIRE  2310,CARREFOUR GOUSSAINVILLE,2500.0,C_34886,241672.4699999999,0.27370414955388755,131384,3033491313844,ACTIVIA FIGUE 125X4 OD,ACTIVIA,4,0,694,10117530,0.20955786639624494,5920178,Lot virtuel 3 pour 2,10,,1569281.242219406,1,33.0,12,17,42.0,
552,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR GRAND OUEST,DFR CVR 17,TERRITOIRE 1750,CARREFOUR ST MARTIN AU LAERT,2500.0,C_34684,295654.0600000001,0.29746555959822124,131384,3033491313844,ACTIVIA FIGUE 125X4 OD,ACTIVIA,4,0,694,10117530,0.20955786639624494,5920178,Lot virtuel 3 pour 2,10,,1569281.242219406,1,33.0,12,17,42.0,
553,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR NORD EST,DFR CVR 25,TERRITOIRE  2530,CARREFOUR REIMS TINQUEUX,6500.0,C_34740,424719.3900000001,0.2267042569680126,131384,3033491313844,ACTIVIA FIGUE 125X4 OD,ACTIVIA,4,0,694,10117530,0.20955786639624494,5920178,Lot virtuel 3 pour 2,10,,1569281.242219406,1,33.0,12,17,69.0,
554,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR NORD EST,DFR CVR 21,TERRITOIRE  2110,CARREFOUR ST POL S/MER,6500.0,C_34680,383765.6000000002,0.26652030955531497,131384,3033491313844,ACTIVIA FIGUE 125X4 OD,ACTIVIA,4,0,694,10117530,0.20955786639624494,5920178,Lot virtuel 3 pour 2,10,,1569281.242219406,1,33.0,12,17,69.0,
555,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR NORD EST,DFR CVR 26,TERRITOIRE  2640,CARREFOUR ST ANDRE LES VERGERS,6500.0,C_34706,587873.9800000002,0.24919289881930756,131384,3033491313844,ACTIVIA FIGUE 125X4 OD,ACTIVIA,4,0,694,10117530,0.20955786639624494,5920178,Lot virtuel 3 pour 2,10,,1569281.242219406,1,33.0,12,17,121.0,
556,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR SUD EST,DFR CVR 35,TERRITOIRE  3510,CARREFOUR CHATEAUNEUF LES MART,6500.0,C_34948,343570.10000000003,0.1674898742686972,131384,3033491313844,ACTIVIA FIGUE 125X4 OD,ACTIVIA,4,0,694,10117530,0.20955786639624494,5920178,Lot virtuel 3 pour 2,10,,1569281.242219406,1,33.0,12,17,28.0,
557,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR NORD EST,DFR CVR 27,TERRITOIRE  2720,CARREFOUR ORMESSON S/MARNE,6500.0,C_34764,863411.8900000001,0.20413280963167701,131384,3033491313844,ACTIVIA FIGUE 125X4 OD,ACTIVIA,4,0,694,10117530,0.20955786639624494,5920178,Lot virtuel 3 pour 2,10,,1569281.242219406,1,33.0,12,17,143.0,
558,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR SUD EST,DFR CVR 31,TERRITOIRE  3130,CARREFOUR SEGNY,2500.0,C_34718,383893.3599999999,0.19207320250539325,131384,3033491313844,ACTIVIA FIGUE 125X4 OD,ACTIVIA,4,0,694,10117530,0.20955786639624494,5920178,Lot virtuel 3 pour 2,10,,1569281.242219406,1,33.0,12,17,37.0,
559,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR GRAND OUEST,DFR CVR 11,TERRITOIRE  1120,CARREFOUR ANGLET,6500.0,C_35028,474009.2100000005,0.1566689963768989,131384,3033491313844,ACTIVIA FIGUE 125X4 OD,ACTIVIA,4,0,694,10117530,0.20955786639624494,5920178,Lot virtuel 3 pour 2,10,,1569281.242219406,1,33.0,12,17,50.0,
560,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR GRAND OUEST,DFR CVR 11,TERRITOIRE  1130,CARREFOUR MERIGNAC,15000.0,C_34812,656599.2300000007,0.2028541146188205,131384,3033491313844,ACTIVIA FIGUE 125X4 OD,ACTIVIA,4,0,694,10117530,0.20955786639624494,5920178,Lot virtuel 3 pour 2,10,,1569281.242219406,1,33.0,12,17,83.0,
561,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR NORD EST,DFR CVR 23,TERRITOIRE  2310,CARREFOUR ROSNY S/S BOIS,6500.0,C_34730,943598.0699999997,0.28782168940395997,131384,3033491313844,ACTIVIA FIGUE 125X4 OD,ACTIVIA,4,0,694,10117530,0.20955786639624494,5920178,Lot virtuel 3 pour 2,10,,1569281.242219406,1,33.0,12,17,91.0,
562,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR GRAND OUEST,DFR CVR 16,TERRITOIRE  1630,CARREFOUR ALENCON CONDE S/S,6500.0,C_35036,212825.2199999999,0.20284291808797728,131384,3033491313844,ACTIVIA FIGUE 125X4 OD,ACTIVIA,4,0,694,10117530,0.20955786639624494,5920178,Lot virtuel 3 pour 2,10,,1569281.242219406,1,33.0,12,17,30.0,
563,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR NORD EST,DFR CVR 24,TERRITOIRE  2410,CARREFOUR ATHIS MONS,6500.0,C_35018,749644.62,0.1925603120466219,131384,3033491313844,ACTIVIA FIGUE 125X4 OD,ACTIVIA,4,0,694,10117530,0.20955786639624494,5920178,Lot virtuel 3 pour 2,10,,1569281.242219406,1,33.0,12,17,126.0,
564,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR NORD EST,DFR CVR 24,TERRITOIRE  2420,CARREFOUR VILLIERS EN BIERE,15000.0,C_34640,826811.72,0.18474305087294335,131384,3033491313844,ACTIVIA FIGUE 125X4 OD,ACTIVIA,4,0,694,10117530,0.20955786639624494,5920178,Lot virtuel 3 pour 2,10,,1569281.242219406,1,33.0,12,17,116.0,
565,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR SUD EST,DFR CVR 35,TERRITOIRE  3530,CARREFOUR OLLIOULES,6500.0,C_34770,651111.9899999998,0.23026390035578734,131384,3033491313844,ACTIVIA FIGUE 125X4 OD,ACTIVIA,4,0,694,10117530,0.20955786639624494,5920178,Lot virtuel 3 pour 2,10,,1569281.242219406,1,33.0,12,17,108.0,
566,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR GRAND OUEST,DFR CVR 11,TERRITOIRE  1120,CARREFOUR BAYONNE,1200.0,C_397711,238686.74999999994,0.14125748793050555,131384,3033491313844,ACTIVIA FIGUE 125X4 OD,ACTIVIA,4,0,694,10117530,0.20955786639624494,5920178,Lot virtuel 3 pour 2,10,,1569281.242219406,1,33.0,12,17,25.0,
567,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR GRAND OUEST,DFR CVR 11,TERRITOIRE  1130,CARREFOUR BEGLES,6500.0,C_34988,517643.8399999996,0.2262661572843682,131384,3033491313844,ACTIVIA FIGUE 125X4 OD,ACTIVIA,4,0,694,10117530,0.20955786639624494,5920178,Lot virtuel 3 pour 2,10,,1569281.242219406,1,33.0,12,17,70.0,
568,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR GRAND OUEST,DFR CVR 17,TERRITOIRE 1740,CARREFOUR AMIENS,6500.0,C_35034,491531.4599999997,0.26280388782509634,131384,3033491313844,ACTIVIA FIGUE 125X4 OD,ACTIVIA,4,0,694,10117530,0.20955786639624494,5920178,Lot virtuel 3 pour 2,10,,1569281.242219406,1,33.0,12,17,77.0,
569,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR SUD EST,DFR CVR 36,TERRITOIRE  3640,CARREFOUR SETE-BALARUC,6500.0,C_34712,638775.1000000001,0.21553833476956366,131384,3033491313844,ACTIVIA FIGUE 125X4 OD,ACTIVIA,4,0,694,10117530,0.20955786639624494,5920178,Lot virtuel 3 pour 2,10,,1569281.242219406,1,33.0,12,17,75.0,
570,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR NORD EST,DFR CVR 21,TERRITOIRE  2110,CARREFOUR ARMENTIERES,2500.0,C_35020,292242.49,0.2603333900323184,131384,3033491313844,ACTIVIA FIGUE 125X4 OD,ACTIVIA,4,0,694,10117530,0.20955786639624494,5920178,Lot virtuel 3 pour 2,10,,1569281.242219406,1,33.0,12,17,51.0,
571,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR GRAND OUEST,DFR CVR 13,TERRITOIRE  1310,CARREFOUR EVREUX GUICHAINVILLE,6500.0,C_34906,501432.7200000003,0.2122990038434387,131384,3033491313844,ACTIVIA FIGUE 125X4 OD,ACTIVIA,4,0,694,10117530,0.20955786639624494,5920178,Lot virtuel 3 pour 2,10,,1569281.242219406,1,33.0,12,17,71.0,
572,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR NORD EST,DFR CVR 25,TERRITOIRE  2530,CARREFOUR CHARLEVILLE MEZIERES,6500.0,C_34954,561167.8200000002,0.3127913051847167,131384,3033491313844,ACTIVIA FIGUE 125X4 OD,ACTIVIA,4,0,694,10117530,0.20955786639624494,5920178,Lot virtuel 3 pour 2,10,,1569281.242219406,1,33.0,12,17,126.0,
573,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR GRAND OUEST,DFR CVR 16,TERRITOIRE  1610,CARREFOUR AVRANCHES,2500.0,C_35008,177680.74000000014,0.24534107084200155,131384,3033491313844,ACTIVIA FIGUE 125X4 OD,ACTIVIA,4,0,694,10117530,0.20955786639624494,5920178,Lot virtuel 3 pour 2,10,,1569281.242219406,1,33.0,12,17,41.0,
574,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR NORD EST,DFR CVR 28,TERRITOIRE  2820,CARREFOUR PARIS AUTEUIL,2500.0,C_34760,668296.4299999999,0.1984526830865729,131384,3033491313844,ACTIVIA FIGUE 125X4 OD,ACTIVIA,4,0,694,10117530,0.20955786639624494,5920178,Lot virtuel 3 pour 2,10,,1569281.242219406,1,33.0,12,17,103.0,
575,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR NORD EST,DFR CVR 28,TERRITOIRE  2820,CARREFOUR LES ULIS,6500.0,C_34842,831460.17,0.20793842222994985,131384,3033491313844,ACTIVIA FIGUE 125X4 OD,ACTIVIA,4,0,694,10117530,0.20955786639624494,5920178,Lot virtuel 3 pour 2,10,,1569281.242219406,1,33.0,12,17,69.0,
576,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR SUD EST,DFR CVR 36,TERRITOIRE 3750,CARREFOUR CLAIRA,6500.0,C_34938,368746.6900000003,0.17947126985389653,131384,3033491313844,ACTIVIA FIGUE 125X4 OD,ACTIVIA,4,0,694,10117530,0.20955786639624494,5920178,Lot virtuel 3 pour 2,10,,1569281.242219406,1,33.0,12,17,77.0,
577,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR SUD EST,DFR CVR 35,TERRITOIRE  3510,CARREFOUR VITROLLES,15000.0,C_34638,585039.9800000004,0.25093741576905626,131384,3033491313844,ACTIVIA FIGUE 125X4 OD,ACTIVIA,4,0,694,10117530,0.20955786639624494,5920178,Lot virtuel 3 pour 2,10,,1569281.242219406,1,33.0,12,17,63.0,
578,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR NORD EST,DFR CVR 21,TERRITOIRE  2130,CARREFOUR LAON,6500.0,C_34850,287637.5199999998,0.21808910147448313,131384,3033491313844,ACTIVIA FIGUE 125X4 OD,ACTIVIA,4,0,694,10117530,0.20955786639624494,5920178,Lot virtuel 3 pour 2,10,,1569281.242219406,1,33.0,12,17,52.0,
579,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR GRAND OUEST,DFR CVR 11,TERRITOIRE  1120,CARREFOUR TARNOS (IN),2500.0,C_72137,298746.85000000015,0.16806064929080478,131384,3033491313844,ACTIVIA FIGUE 125X4 OD,ACTIVIA,4,0,694,10117530,0.20955786639624494,5920178,Lot virtuel 3 pour 2,10,,1569281.242219406,1,33.0,12,17,64.0,
580,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR NORD EST,DFR CVR 24,TERRITOIRE  2420,CARREFOUR MONTEREAU FAULT YONN,2500.0,C_34802,154948.71999999994,0.27074802351510235,131384,3033491313844,ACTIVIA FIGUE 125X4 OD,ACTIVIA,4,0,694,10117530,0.20955786639624494,5920178,Lot virtuel 3 pour 2,10,,1569281.242219406,1,33.0,12,17,27.0,
581,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR NORD EST,DFR CVR 27,TERRITOIRE  2720,CARREFOUR NOISY LE GRAND,6500.0,C_34772,555711.5800000001,0.21700769872924588,131384,3033491313844,ACTIVIA FIGUE 125X4 OD,ACTIVIA,4,0,694,10117530,0.20955786639624494,5920178,Lot virtuel 3 pour 2,10,,1569281.242219406,1,33.0,12,17,80.0,
582,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR NORD EST,DFR CVR 25,TERRITOIRE  2530,CARREFOUR RETHEL,2500.0,C_34736,224207.24,0.26454712616406667,131384,3033491313844,ACTIVIA FIGUE 125X4 OD,ACTIVIA,4,0,694,10117530,0.20955786639624494,5920178,Lot virtuel 3 pour 2,10,,1569281.242219406,1,33.0,12,17,48.0,
583,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR GRAND OUEST,DFR CVR 11,TERRITOIRE 1210,CARREFOUR LIBOURNE,6500.0,C_34836,350965.27,0.22264934309183285,131384,3033491313844,ACTIVIA FIGUE 125X4 OD,ACTIVIA,4,0,694,10117530,0.20955786639624494,5920178,Lot virtuel 3 pour 2,10,,1569281.242219406,1,33.0,12,17,67.0,
584,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR SUD EST,DFR CVR 36,TERRITOIRE  3630,CARREFOUR LE CRES -RN113,6500.0,C_376367,304881.90000000026,0.195660789210475,131384,3033491313844,ACTIVIA FIGUE 125X4 OD,ACTIVIA,4,0,694,10117530,0.20955786639624494,5920178,Lot virtuel 3 pour 2,10,,1569281.242219406,1,33.0,12,17,36.0,
585,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR SUD EST,DFR CVR 33,TERRITOIRE  3330,CARREFOUR GRENOBLE-MEYLAN,6500.0,C_34880,709057.7899999997,0.1919376399333271,131384,3033491313844,ACTIVIA FIGUE 125X4 OD,ACTIVIA,4,0,694,10117530,0.20955786639624494,5920178,Lot virtuel 3 pour 2,10,,1569281.242219406,1,33.0,12,17,95.0,
586,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR GRAND OUEST,DFR CVR 16,TERRITOIRE  1640,CARREFOUR HEROUVILLE ST CLAIR,6500.0,C_34872,404061.57999999996,0.2743528871190075,131384,3033491313844,ACTIVIA FIGUE 125X4 OD,ACTIVIA,4,0,694,10117530,0.20955786639624494,5920178,Lot virtuel 3 pour 2,10,,1569281.242219406,1,33.0,12,17,88.0,
587,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR GRAND OUEST,DFR CVR 17,TERRITOIRE 1710,CARREFOUR TOUQUES,,C_470139,253271.70999999996,0.13927336891280137,131384,3033491313844,ACTIVIA FIGUE 125X4 OD,ACTIVIA,4,0,694,10117530,0.20955786639624494,5920178,Lot virtuel 3 pour 2,10,,1569281.242219406,1,33.0,12,17,48.0,
588,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR NORD EST,DFR CVR 21,TERRITOIRE  2140,CARREFOUR AULNOY LES VALENCIEN,6500.0,C_35012,540807.4400000001,0.2703681394607235,131384,3033491313844,ACTIVIA FIGUE 125X4 OD,ACTIVIA,4,0,694,10117530,0.20955786639624494,5920178,Lot virtuel 3 pour 2,10,,1569281.242219406,1,33.0,12,17,67.0,
589,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR NORD EST,DFR CVR 26,TERRITOIRE  2630,CARREFOUR QUETIGNY,15000.0,C_34748,677308.3800000007,0.24162468856886463,131384,3033491313844,ACTIVIA FIGUE 125X4 OD,ACTIVIA,4,0,694,10117530,0.20955786639624494,5920178,Lot virtuel 3 pour 2,10,,1569281.242219406,1,33.0,12,17,146.0,
590,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR SUD EST,DFR CVR 36,TERRITOIRE  3630,CARREFOUR LATTES,6500.0,C_34848,657888.4899999999,0.1877347615373846,131384,3033491313844,ACTIVIA FIGUE 125X4 OD,ACTIVIA,4,0,694,10117530,0.20955786639624494,5920178,Lot virtuel 3 pour 2,10,,1569281.242219406,1,33.0,12,17,103.0,
591,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR NORD EST,DFR CVR 25,TERRITOIRE  2530,CARREFOUR CHATEAU THIERRY,2500.0,C_34950,88819.57999999997,0.1454457431357632,131384,3033491313844,ACTIVIA FIGUE 125X4 OD,ACTIVIA,4,0,694,10117530,0.20955786639624494,5920178,Lot virtuel 3 pour 2,10,,1569281.242219406,1,33.0,12,17,44.0,
592,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR NORD EST,DFR CVR 21,TERRITOIRE  2110,CARREFOUR LOMME,6500.0,C_34828,390776.7199999997,0.2595721161371107,131384,3033491313844,ACTIVIA FIGUE 125X4 OD,ACTIVIA,4,0,694,10117530,0.20955786639624494,5920178,Lot virtuel 3 pour 2,10,,1569281.242219406,1,33.0,12,17,89.0,
593,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR GRAND OUEST,DFR CVR 17,TERRITOIRE 1710,CARREFOUR FECAMP,2500.0,C_34902,191322.08999999994,0.27829159409845255,131384,3033491313844,ACTIVIA FIGUE 125X4 OD,ACTIVIA,4,0,694,10117530,0.20955786639624494,5920178,Lot virtuel 3 pour 2,10,,1569281.242219406,1,33.0,12,17,42.0,
594,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR SUD EST,DFR CVR 32,TERRITOIRE  3210,CARREFOUR RIOM,6500.0,C_34734,278288.5800000001,0.18834049341598913,131384,3033491313844,ACTIVIA FIGUE 125X4 OD,ACTIVIA,4,0,694,10117530,0.20955786639624494,5920178,Lot virtuel 3 pour 2,10,,1569281.242219406,1,33.0,12,17,43.0,
595,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR NORD EST,DFR CVR 23,TERRITOIRE  2310,CARREFOUR ST BRICE S/S FORET,6500.0,C_34704,780172.2799999994,0.24596783796728755,131384,3033491313844,ACTIVIA FIGUE 125X4 OD,ACTIVIA,4,0,694,10117530,0.20955786639624494,5920178,Lot virtuel 3 pour 2,10,,1569281.242219406,1,33.0,12,17,108.0,
596,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR GRAND OUEST,DFR CVR 11,TERRITOIRE  1120,CARREFOUR ST JEAN DE LUZ (IN),2500.0,C_72141,235206.62999999983,0.1567032862510106,131384,3033491313844,ACTIVIA FIGUE 125X4 OD,ACTIVIA,4,0,694,10117530,0.20955786639624494,5920178,Lot virtuel 3 pour 2,10,,1569281.242219406,1,33.0,12,17,54.0,
597,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR NORD EST,DFR CVR 21,TERRITOIRE  2120,CARREFOUR LIEVIN,6500.0,C_34834,595916.2600000001,0.312849017996681,131384,3033491313844,ACTIVIA FIGUE 125X4 OD,ACTIVIA,4,0,694,10117530,0.20955786639624494,5920178,Lot virtuel 3 pour 2,10,,1569281.242219406,1,33.0,12,17,136.0,
598,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR SUD EST,DFR CVR 32,TERRITOIRE  3230,CARREFOUR LA PART DIEU(LYON),6500.0,C_34858,473482.87999999983,0.21420444676046552,131384,3033491313844,ACTIVIA FIGUE 125X4 OD,ACTIVIA,4,0,694,10117530,0.20955786639624494,5920178,Lot virtuel 3 pour 2,10,,1569281.242219406,1,33.0,12,17,52.0,
599,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR NORD EST,DFR CVR 23,TERRITOIRE  2310,CARREFOUR AUBERVILLIERS,2500.0,C_71518,436229.25000000006,0.25799273738700457,131384,3033491313844,ACTIVIA FIGUE 125X4 OD,ACTIVIA,4,0,694,10117530,0.20955786639624494,5920178,Lot virtuel 3 pour 2,10,,1569281.242219406,1,33.0,12,17,42.0,
600,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR GRAND OUEST,DFR CVR 16,TERRITOIRE  1640,CARREFOUR CAEN,6500.0,C_34978,391043.8600000001,0.276284583031325,131384,3033491313844,ACTIVIA FIGUE 125X4 OD,ACTIVIA,4,0,694,10117530,0.20955786639624494,5920178,Lot virtuel 3 pour 2,10,,1569281.242219406,1,33.0,12,17,102.0,
601,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR SUD EST,DFR CVR 31,TERRITOIRE  3110,CARREFOUR CRECHES S/SAONE,6500.0,C_34928,418021.52,0.21201121685263713,131384,3033491313844,ACTIVIA FIGUE 125X4 OD,ACTIVIA,4,0,694,10117530,0.20955786639624494,5920178,Lot virtuel 3 pour 2,10,,1569281.242219406,1,33.0,12,17,95.0,
602,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR SUD EST,DFR CVR 36,TERRITOIRE  3610,CARREFOUR ORANGE,6500.0,C_34768,397723.5100000001,0.17789549527607798,131384,3033491313844,ACTIVIA FIGUE 125X4 OD,ACTIVIA,4,0,694,10117530,0.20955786639624494,5920178,Lot virtuel 3 pour 2,10,,1569281.242219406,1,33.0,12,17,46.0,
603,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR SUD EST,DFR CVR 37,TERRITOIRE 3730,CARREFOUR TOULOUSE,6500.0,C_34664,599977.6599999996,0.21087819416230086,131384,3033491313844,ACTIVIA FIGUE 125X4 OD,ACTIVIA,4,0,694,10117530,0.20955786639624494,5920178,Lot virtuel 3 pour 2,10,,1569281.242219406,1,33.0,12,17,97.0,
604,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR SUD EST,DFR CVR 34,TERRITOIRE  3420,CARREFOUR NICE-LINGOSTIERE,15000.0,C_34782,930271.2700000006,0.2129134219773622,131384,3033491313844,ACTIVIA FIGUE 125X4 OD,ACTIVIA,4,0,694,10117530,0.20955786639624494,5920178,Lot virtuel 3 pour 2,10,,1569281.242219406,1,33.0,12,17,77.0,
605,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR SUD EST,DFR CVR 37,TERRITOIRE 3720,CARREFOUR VILLEFRANCHE DE ROUE,2500.0,C_376355,176885.23999999993,0.1704356157522837,131384,3033491313844,ACTIVIA FIGUE 125X4 OD,ACTIVIA,4,0,694,10117530,0.20955786639624494,5920178,Lot virtuel 3 pour 2,10,,1569281.242219406,1,33.0,12,17,41.0,
606,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR NORD EST,DFR CVR 28,TERRITOIRE  2810,CARREFOUR FLINS S/SEINE,6500.0,C_34898,652911.6300000004,0.2428765349074697,131384,3033491313844,ACTIVIA FIGUE 125X4 OD,ACTIVIA,4,0,694,10117530,0.20955786639624494,5920178,Lot virtuel 3 pour 2,10,,1569281.242219406,1,33.0,12,17,85.0,
607,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR GRAND OUEST,DFR CVR 17,TERRITOIRE 1750,CARREFOUR CALAIS,6500.0,C_34976,215505.05999999997,0.2928263180936894,131384,3033491313844,ACTIVIA FIGUE 125X4 OD,ACTIVIA,4,0,694,10117530,0.20955786639624494,5920178,Lot virtuel 3 pour 2,10,,1569281.242219406,1,33.0,12,17,53.0,
